galaxy_name,completeness_pct,quality_flag,constellation,cluster_id,ra,dec,distance_mpc,effective_radius_kpc,stellar_mass_solar,dark_matter_fraction
EDwC-0145,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0165,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0239,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0424,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0468,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0854,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0926,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0932,16.7,Low Confidence,Unknown,-1,,,72.0,,,
EDwC-0997,16.7,Low Confidence,Unknown,-1,,,72.0,,,
FDS11_LSB1,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS11_LSB17,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS11_LSB2,16.7,Low Confidence,Unknown,-1,,,19.95,,,
FDS12 42,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS12 47,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS12_LSB3,16.7,Low Confidence,Unknown,-1,,,19.95,,,
FDS16_LSB45,16.7,Low Confidence,Unknown,-1,,,20.0,,,
FDS16_LSB85,16.7,Low Confidence,Unknown,-1,,,19.95,,,
HCC-087,16.7,Low Confidence,Unknown,-1,,,,3.1,,
Hydra I-UDG32,16.7,Low Confidence,Unknown,-1,,,50.0,,,
Hydra-I UDG 11,16.7,Low Confidence,Unknown,-1,,,,,63000000.0,
Hydra-I UDG 12,16.7,Low Confidence,Unknown,-1,,,,,119000000.0,
Hydra-I UDG 7,16.7,Low Confidence,Unknown,-1,,,,,49000000.0,
ID 1017,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1160,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1352,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1397,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1479,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1529,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1593,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1633,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1719,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 1993,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2046,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2079,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2269,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 227,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2365,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2458,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2531,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2731,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 2999,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 3032,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 3146,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 3225,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 3272,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 3548,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 421,16.7,Low Confidence,Unknown,-1,,,16.5,,,
ID 935,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGC 1052-DF5,16.7,Low Confidence,Unknown,-1,,,21.0,,,
NGC 1052-DF7,16.7,Low Confidence,Unknown,-1,,,21.0,,,
NGC 1052-DF9,16.7,Low Confidence,Unknown,-1,,,21.0,,,
NGC 7531 shell-like debris,16.7,Low Confidence,Unknown,-1,,,22.2,,,
NGC2784dw01,16.7,Low Confidence,Unknown,-1,,,,1.3,,
NGVS 1781,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS 2078,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS 2275,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS J122846.19+134311.4,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD167,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD192,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD507,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD509,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD548,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD753,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS-UCD822,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1160,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1160 (VCC811),16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1528,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1528 (VCC1017),16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1593,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS1593 (VCC1052),16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS227 (VCC197),16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS3404,16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS421 (VCC360),16.7,Low Confidence,Unknown,-1,,,16.5,,,
NGVS935,16.7,Low Confidence,Unknown,-1,,,16.5,,,
RCP17,16.7,Low Confidence,Unknown,-1,,,21.0,,,
RCP21,16.7,Low Confidence,Unknown,-1,,,21.0,,,
RCP28,16.7,Low Confidence,Unknown,-1,,,21.0,,,
RUDG 15,16.7,Low Confidence,Unknown,-1,,,75.0,,,
RUDG 16,16.7,Low Confidence,Unknown,-1,,,75.0,,,
RUDG 23,16.7,Low Confidence,Unknown,-1,,,75.0,,,
RUDG 25,16.7,Low Confidence,Unknown,-1,,,75.0,,,
Sagittarius dwarf,16.7,Low Confidence,Unknown,-1,,,,1.6,,
Ta21-12000,16.7,Low Confidence,Unknown,-1,,,21.0,,,
UDG 134,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 142,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 181,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 217,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 245,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 247,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 248,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 254,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 287,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 303,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 308,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 316,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 361,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 371,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 417,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 420,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 426,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 452,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 460,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 469,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 514,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 535,16.7,Low Confidence,Unknown,-1,,,,1.536,,
UDG 639,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 673,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG 674,16.7,Low Confidence,Unknown,-1,,,97.65,,,
UDG-C02,16.7,Low Confidence,Unknown,-1,,,1028.0,,,
UGC 5101,16.7,Low Confidence,Unknown,-1,,,161.8,,,
UGC 7321,16.7,Low Confidence,Unknown,-1,,,22.28,,,
UGC2172,16.7,Low Confidence,Unknown,-1,,,14.4,,,
VCC 1107,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1148,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1153,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VCC 1672,16.7,Low Confidence,Unknown,-1,,,16.5,,,
VLSB-A,16.7,Low Confidence,Unknown,-1,,,16.5,,,
WUDG 1,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 12,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 13,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 14,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 16,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 17,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 18,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 19,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 2,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 22,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 28,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 29,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 35,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 36,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 4,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 40,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 41,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 5,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 59,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 6,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 7,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 79,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 8,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 80,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 83,16.7,Low Confidence,Unknown,-1,,,75.0,,,
WUDG 84,16.7,Low Confidence,Unknown,-1,,,75.0,,,
Y 112,16.7,Low Confidence,Unknown,-1,,,,1.8,,
Y 121,16.7,Low Confidence,Unknown,-1,,,,1.5,,
Y 122,16.7,Low Confidence,Unknown,-1,,,,2.4,,
Y 367,16.7,Low Confidence,Unknown,-1,,,,1.7,,
Y 370,16.7,Low Confidence,Unknown,-1,,,,2.1,,
Y 386,16.7,Low Confidence,Unknown,-1,,,,2.6,,
Y 419,16.7,Low Confidence,Unknown,-1,,,,1.7,,
Y 424,16.7,Low Confidence,Unknown,-1,,,,1.7,,
Y 425,16.7,Low Confidence,Unknown,-1,,,,1.8,,
Y 436,16.7,Low Confidence,Unknown,-1,,,,1.7,,
Y 534,16.7,Low Confidence,Unknown,-1,,,,1.9,,
